student_id,student_name,class,section,month,fee_due,fee_paid,days_delayed,default_prob,predicted_delay_days,risk_score
b1a77f62,Trisha Goswami,4,E,2024-07,12496,11088,75,0.99991775,51.426033,79.2
b1a77f62,Rati Subramaniam,4,E,2024-08,9335,9335,17,8.2272636e-05,14.246854,2.3
b1a77f62,Badal Manda,4,E,2024-09,10309,10309,9,8.2272636e-05,15.293971,2.5
b1a77f62,Seher Rajan,4,E,2024-10,6496,3926,46,0.99991775,45.512997,78.2
b1a77f62,Dharmajan Grewal,4,E,2024-11,4343,4343,12,8.2272636e-05,12.6638,2.1
b1a77f62,Heer Rau,4,E,2024-12,9693,9693,7,8.2272636e-05,12.683641,2.1
b1f0753d,Aarush Shan,8,D,2022-01,8841,8841,5,8.2272636e-05,5.0524035,0.8
b1f0753d,Jivin Kala,8,D,2022-02,14616,10996,42,0.99991775,45.85424,78.2
b1f0753d,Ranbir Seshadri,8,D,2022-03,10499,10499,16,8.2272636e-05,12.324315,2.0
b1f0753d,Aaina Toor,8,D,2022-04,11077,11077,9,8.2272636e-05,12.618227,2.0
b1f0753d,Suhana Sankar,8,D,2022-05,4843,4843,13,8.2272636e-05,11.353683,1.8
b1f0753d,Mehul Guha,8,D,2022-06,14792,13166,52,0.99991775,46.37495,78.3
b1f0753d,Heer Sahota,8,D,2022-07,5025,3303,37,0.99991775,46.129528,78.3
b1f0753d,Jivin Dara,8,D,2022-08,6337,6337,8,8.2272636e-05,14.156516,2.3
b1f0753d,Vedika Chatterjee,8,D,2022-09,7654,7654,3,8.2272636e-05,11.512093,1.9
b1f0753d,Urvi Bhat,8,D,2022-10,5959,5959,7,8.2272636e-05,6.2353635,1.0
b1f0753d,Vidur Comar,8,D,2022-11,5757,4821,68,0.99991775,46.88273,78.4
b1f0753d,Jayant Deshmukh,8,D,2022-12,7469,7469,23,8.2272636e-05,14.2261,2.3
b1f0753d,Gatik Dora,8,D,2023-01,12228,12228,20,8.2272636e-05,13.69063,2.2
b1f0753d,Zoya Char,8,D,2023-02,13864,13864,24,8.2272636e-05,12.645918,2.0
b1f0753d,Eva Dua,8,D,2023-03,12595,12595,12,8.2272636e-05,12.223509,2.0
b1f0753d,Samaira Sidhu,8,D,2023-04,6479,4940,44,0.99991775,51.519604,79.2
b1f0753d,Advika Kala,8,D,2023-05,3067,3067,20,8.2272636e-05,13.269734,2.2
b1f0753d,Shanaya Sant,8,D,2023-06,11618,11618,3,8.2272636e-05,12.536765,2.0
b1f0753d,Arnav Walla,8,D,2023-07,12351,12351,3,8.2272636e-05,8.023604,1.3
b1f0753d,Nirvaan Bose,8,D,2023-08,5958,5958,20,8.2272636e-05,8.023604,1.3
b1f0753d,Vivaan Sha,8,D,2023-09,9822,8979,74,0.99991775,53.940258,79.6
b1f0753d,Yasmin Golla,8,D,2023-10,7033,7033,9,8.2272636e-05,13.379491,2.2
b1f0753d,Anika Golla,8,D,2023-11,11161,8980,54,0.99991775,64.51362,81.4
b1f0753d,Madhav Sharaf,8,D,2023-12,8384,4289,38,0.99991775,50.961582,79.1
b1f0753d,Tanya Kapur,8,D,2024-01,14162,14162,7,8.2272636e-05,14.246167,2.3
b1f0753d,Jayesh Gala,8,D,2024-02,14151,14151,0,8.2272636e-05,11.660994,1.9
b1f0753d,Hazel Saxena,8,D,2024-03,4998,4998,2,8.2272636e-05,3.1081018,0.4
b1f0753d,Jivika Yadav,8,D,2024-04,9458,6318,35,0.99991775,35.163277,76.4
b1f0753d,Biju Wali,8,D,2024-05,4737,4737,6,8.2272636e-05,11.174577,1.8
b1f0753d,Dharmajan Chandra,8,D,2024-06,8300,8300,12,8.2272636e-05,12.227568,2.0
b1f0753d,Myra Sinha,8,D,2024-07,5519,5519,18,8.2272636e-05,10.918355,1.8
b1f0753d,Divit Ganguly,8,D,2024-08,3473,1863,34,0.99991775,39.133022,77.1
b1f0753d,Parinaaz Apte,8,D,2024-09,14595,14595,3,8.2272636e-05,12.268322,2.0
b1f0753d,Pihu Thakkar,8,D,2024-10,13805,13805,14,8.2272636e-05,11.70639,1.9
b1f0753d,Aradhya Karpe,8,D,2024-11,10861,10861,17,8.2272636e-05,10.040006,1.6
b1f0753d,Indrans Grover,8,D,2024-12,10439,10439,21,8.2272636e-05,12.1777525,2.0
b211a4a0,Sahil Rana,1,C,2022-01,5486,5486,1,8.2272636e-05,1.3440722,0.1
b211a4a0,Yasmin Kala,1,C,2022-02,10568,10568,14,8.2272636e-05,7.1401916,1.1
b211a4a0,Aarush Roy,1,C,2022-03,11175,11175,3,8.2272636e-05,5.9905734,0.9
b211a4a0,Ritvik Shenoy,1,C,2022-04,6451,6451,10,8.2272636e-05,8.408814,1.3
b211a4a0,Jiya Rajagopal,1,C,2022-05,11720,11720,11,8.2272636e-05,8.257371,1.3
b211a4a0,Anvi Chhabra,1,C,2022-06,14431,8319,31,0.99991775,36.674732,76.7
b211a4a0,Miraan Srivastava,1,C,2022-07,9390,9390,9,8.2272636e-05,11.346304,1.8
b211a4a0,Siya Khurana,1,C,2022-08,7189,7189,4,8.2272636e-05,11.675697,1.9
b211a4a0,Abram Banerjee,1,C,2022-09,9601,9601,3,8.2272636e-05,5.4212523,0.8
b211a4a0,Urvi Cherian,1,C,2022-10,3528,2812,31,0.99991775,35.02388,76.4
b211a4a0,Sahil Jaggi,1,C,2022-11,12360,12360,2,8.2272636e-05,11.037868,1.8
b211a4a0,Mishti Dar,1,C,2022-12,4287,4287,8,8.2272636e-05,10.705746,1.7
b211a4a0,Aaina Gade,1,C,2023-01,13344,13344,3,8.2272636e-05,4.185355,0.6
b211a4a0,Oorja Babu,1,C,2023-02,10971,10971,22,8.2272636e-05,10.589386,1.7
b211a4a0,Shlok Vora,1,C,2023-03,12196,12196,9,8.2272636e-05,10.297352,1.7
b211a4a0,Hrishita Kara,1,C,2023-04,8657,8657,6,8.2272636e-05,11.037868,1.8
b211a4a0,Chirag Shroff,1,C,2023-05,4361,4361,6,8.2272636e-05,7.1855645,1.1
b211a4a0,Anya Gara,1,C,2023-06,6400,6400,28,8.2272636e-05,10.705746,1.7
b211a4a0,Ishaan Bal,1,C,2023-07,11676,11676,12,8.2272636e-05,11.685933,1.9
b211a4a0,Divyansh Sunder,1,C,2023-08,9048,9048,18,8.2272636e-05,12.79192,2.1
b211a4a0,Ishita Vyas,1,C,2023-09,7981,5038,34,0.99991775,40.782383,77.4
b211a4a0,Tarini Chaudhari,1,C,2023-10,8166,5742,34,0.99991775,38.61071,77.0
b211a4a0,Ojas Sarraf,1,C,2023-11,10657,10657,5,8.2272636e-05,13.110735,2.1
b211a4a0,Kiaan Edwin,1,C,2023-12,3484,1986,45,0.99991775,49.406033,78.8
b211a4a0,Tejas Kadakia,1,C,2024-01,12583,12583,0,8.2272636e-05,11.703055,1.9
b211a4a0,Samar Verma,1,C,2024-02,5731,5731,7,8.2272636e-05,12.022244,1.9
b211a4a0,Jiya Walla,1,C,2024-03,13227,8706,33,0.99991775,36.42722,76.6
b211a4a0,Ehsaan Deo,1,C,2024-04,10070,10070,4,8.2272636e-05,11.421576,1.8
b211a4a0,Zaina Mallick,1,C,2024-05,9805,9805,4,8.2272636e-05,10.773184,1.7
b211a4a0,Yuvraj  Manda,1,C,2024-06,3383,3383,5,8.2272636e-05,4.448989,0.7
b211a4a0,Adira Raval,1,C,2024-07,7651,7651,14,8.2272636e-05,7.4345284,1.2
b211a4a0,Aaina Talwar,1,C,2024-08,12116,12116,8,8.2272636e-05,8.100095,1.3
b211a4a0,Adah Kalla,1,C,2024-09,11040,11040,19,8.2272636e-05,10.773184,1.7
b211a4a0,Gatik Mander,1,C,2024-10,6845,4578,33,0.99991775,41.773945,77.5
b211a4a0,Jayan Kant,1,C,2024-11,11807,11807,16,8.2272636e-05,13.23659,2.1
b211a4a0,Anaya Kapur,1,C,2024-12,5157,5157,3,8.2272636e-05,12.322835,2.0
b4ada049,Indranil Johal,3,E,2022-01,6782,6782,0,8.2272636e-05,0.6614769,0.0
b4ada049,Jiya Taneja,3,E,2022-02,7095,7095,13,8.2272636e-05,5.862816,0.9
b4ada049,Hiran Deshmukh,3,E,2022-03,3762,3762,1,8.2272636e-05,4.7008443,0.7
b4ada049,Aarush Sharaf,3,E,2022-04,14980,7976,37,0.99991775,36.662666,76.7
b4ada049,Krish Uppal,3,E,2022-05,9467,9467,18,8.2272636e-05,12.511779,2.0
b4ada049,Damini Chandra,3,E,2022-06,5178,5178,0,8.2272636e-05,12.504641,2.0
b4ada049,Aniruddh Krishnan,3,E,2022-07,6573,6573,0,8.2272636e-05,6.142926,1.0
b4ada049,Miraya Sanghvi,3,E,2022-08,7530,7530,22,8.2272636e-05,7.058857,1.1
b4ada049,Akarsh Samra,3,E,2022-09,4845,3675,39,0.99991775,41.59658,77.5
b4ada049,Ishaan Swamy,3,E,2022-10,13679,13679,13,8.2272636e-05,13.929292,2.3
b4ada049,Yakshit Bail,3,E,2022-11,6443,6443,19,8.2272636e-05,13.468337,2.2
b4ada049,Advika Tank,3,E,2022-12,14751,8110,38,0.99991775,42.57787,77.7
b4ada049,Amira Wali,3,E,2023-01,14406,14406,22,8.2272636e-05,13.711499,2.2
b4ada049,Aarav Krishna,3,E,2023-02,3225,3225,6,8.2272636e-05,12.509947,2.0
b4ada049,Priyansh Dass,3,E,2023-03,9772,9772,22,8.2272636e-05,11.80762,1.9
b4ada049,Aniruddh Sibal,3,E,2023-04,4752,4752,23,8.2272636e-05,11.802218,1.9
b4ada049,Tara Lalla,3,E,2023-05,8592,5093,31,0.99991775,46.686794,78.4
b4ada049,Saanvi Shan,3,E,2023-06,5365,5365,23,8.2272636e-05,14.188487,2.3
b4ada049,Aaina Issac,3,E,2023-07,5408,4466,83,0.99991775,70.75757,82.4
b4ada049,Nitara Rana,3,E,2023-08,5019,5019,5,8.2272636e-05,13.4787035,2.2
b4ada049,Sahil Solanki,3,E,2023-09,9041,5843,72,0.99991775,81.767426,84.3
b4ada049,Alisha Deo,3,E,2023-10,9735,9735,18,8.2272636e-05,16.343012,2.7
b4ada049,Piya Ganesh,3,E,2023-11,9205,9205,26,8.2272636e-05,16.855562,2.8
b4ada049,Samar Seth,3,E,2023-12,13805,13805,2,8.2272636e-05,11.654271,1.9
b4ada049,Hrishita Ramaswamy,3,E,2024-01,11501,11501,11,8.2272636e-05,10.828651,1.7
b4ada049,Tara Mandal,3,E,2024-02,14146,8823,35,0.99991775,35.85769,76.5
b4ada049,Riaan Mall,3,E,2024-03,13864,13864,29,8.2272636e-05,16.211082,2.6
b4ada049,Gokul Agate,3,E,2024-04,6302,6302,0,8.2272636e-05,13.160195,2.1
b4ada049,Saksham Rau,3,E,2024-05,13404,13404,18,8.2272636e-05,11.6813345,1.9
b4ada049,Pihu Bir,3,E,2024-06,5390,5390,2,8.2272636e-05,5.771649,0.9
b4ada049,Aayush Kara,3,E,2024-07,6387,4312,131,0.99991775,100.813736,87.5
b4ada049,Kismat Devi,3,E,2024-08,6080,5420,54,0.99991775,84.85081,84.8
b4ada049,Ira Jani,3,E,2024-09,13851,13851,0,8.2272636e-05,8.114917,1.3
b4ada049,Aniruddh Sarin,3,E,2024-10,6977,5026,46,0.99991775,58.26663,80.3
b4ada049,Farhan Bajwa,3,E,2024-11,7487,5217,60,0.99991775,53.31625,79.5
b4ada049,Keya Sahota,3,E,2024-12,7130,7130,10,8.2272636e-05,16.391935,2.7
b4e1e2e1,Hazel Shroff,1,A,2022-01,8670,8670,17,8.2272636e-05,16.89409,2.8
b4e1e2e1,Arnav Khatri,1,A,2022-02,12178,12178,1,8.2272636e-05,9.060794,1.4
b4e1e2e1,Samiha Dhawan,1,A,2022-03,13983,13983,14,8.2272636e-05,11.227642,1.8
b4e1e2e1,Dharmajan Gara,1,A,2022-04,12274,12274,4,8.2272636e-05,5.852685,0.9
b4e1e2e1,Sumer Comar,1,A,2022-05,5527,5527,10,8.2272636e-05,9.409621,1.5
b4e1e2e1,Kimaya Bhattacharyya,1,A,2022-06,14753,14753,22,8.2272636e-05,12.571006,2.0
b4e1e2e1,Tanya Mani,1,A,2022-07,13895,13895,18,8.2272636e-05,16.29283,2.7
b4e1e2e1,Nehmat Ravel,1,A,2022-08,14228,14228,1,8.2272636e-05,12.096685,2.0
b4e1e2e1,Kaira Luthra,1,A,2022-09,13343,13343,13,8.2272636e-05,11.227642,1.8
b4e1e2e1,Kavya Varughese,1,A,2022-10,6016,3491,52,0.99991775,43.09245,77.8
b4e1e2e1,Eshani Reddy,1,A,2022-11,8795,8795,2,8.2272636e-05,12.398038,2.0
b4e1e2e1,Prisha Bali,1,A,2022-12,9635,9635,28,8.2272636e-05,13.164296,2.1
b4e1e2e1,Elakshi Tripathi,1,A,2023-01,3936,3936,18,8.2272636e-05,11.451176,1.8
b4e1e2e1,Faiyaz Buch,1,A,2023-02,9177,9177,22,8.2272636e-05,12.398038,2.0
b4e1e2e1,Yuvraj  Wadhwa,1,A,2023-03,5998,5998,4,8.2272636e-05,11.374055,1.8
b4e1e2e1,Riya Bedi,1,A,2023-04,13124,13124,5,8.2272636e-05,10.2353735,1.6
b4e1e2e1,Kiaan Iyengar,1,A,2023-05,8530,5075,35,0.99991775,36.472656,76.6
b4e1e2e1,Prisha Wason,1,A,2023-06,13749,13749,6,8.2272636e-05,11.440086,1.8
b4e1e2e1,Yuvraj  Karnik,1,A,2023-07,3807,3807,0,8.2272636e-05,10.450095,1.7
b4e1e2e1,Ela Walla,1,A,2023-08,9383,9383,13,8.2272636e-05,6.126504,1.0
b4e1e2e1,Veer Atwal,1,A,2023-09,6968,6968,1,8.2272636e-05,4.2558537,0.6
b4e1e2e1,Yasmin Karpe,1,A,2023-10,13410,13410,23,8.2272636e-05,11.064636,1.8
b4e1e2e1,Ivan Dhillon,1,A,2023-11,14830,14830,15,8.2272636e-05,10.939837,1.8
b4e1e2e1,Mannat Bobal,1,A,2023-12,10844,9640,31,0.99991775,45.18414,78.1
b4e1e2e1,Shanaya Sangha,1,A,2024-01,7008,7008,23,8.2272636e-05,12.398038,2.0
b4e1e2e1,Tanya Singh,1,A,2024-02,4092,4092,1,8.2272636e-05,12.065596,1.9
b4e1e2e1,Trisha Bhatnagar,1,A,2024-03,13612,13612,7,8.2272636e-05,10.216165,1.6
b4e1e2e1,Ishaan Basak,1,A,2024-04,4879,4879,22,8.2272636e-05,10.040506,1.6
b4e1e2e1,Divyansh Upadhyay,1,A,2024-05,11709,11709,8,8.2272636e-05,11.045427,1.8
b4e1e2e1,Purab Chanda,1,A,2024-06,3908,2431,53,0.99991775,51.208984,79.1
b4e1e2e1,Tanya Kara,1,A,2024-07,14201,14201,19,8.2272636e-05,13.164296,2.1
b4e1e2e1,Keya Kunda,1,A,2024-08,11057,11057,0,8.2272636e-05,12.914652,2.1
b4e1e2e1,Tejas Kari,1,A,2024-09,7518,4112,31,0.99991775,37.117527,76.8
b4e1e2e1,Ishaan Keer,1,A,2024-10,6871,6871,1,8.2272636e-05,10.218588,1.6
b4e1e2e1,Vardaniya Sachar,1,A,2024-11,3103,3103,2,8.2272636e-05,10.240227,1.6
b4e1e2e1,Elakshi Salvi,1,A,2024-12,10955,10955,19,8.2272636e-05,7.447684,1.2
b620a81f,Inaaya  Sood,8,A,2022-01,10259,10259,16,8.2272636e-05,14.591075,2.4
b620a81f,Ivana Sawhney,8,A,2022-02,8257,8257,4,8.2272636e-05,10.767313,1.7
b620a81f,Piya Gulati,8,A,2022-03,7414,7414,1,8.2272636e-05,7.168658,1.1
b620a81f,Shamik Cheema,8,A,2022-04,14940,14940,5,8.2272636e-05,3.5524302,0.5
b620a81f,Aarush Ramaswamy,8,A,2022-05,9828,9828,8,8.2272636e-05,4.575422,0.7
b620a81f,Zeeshan Subramaniam,8,A,2022-06,12911,12911,8,8.2272636e-05,7.168658,1.1
b620a81f,Ishaan Subramaniam,8,A,2022-07,13576,13576,4,8.2272636e-05,6.3295603,1.0
b620a81f,Mahika Mandal,8,A,2022-08,4462,4462,0,8.2272636e-05,4.2731385,0.6
b620a81f,Pihu Walia,8,A,2022-09,6079,6079,2,8.2272636e-05,2.1138246,0.3
b620a81f,Divij Bajaj,8,A,2022-10,10237,10237,15,8.2272636e-05,5.3548727,0.8
b620a81f,Tanya Chahal,8,A,2022-11,6463,6463,5,8.2272636e-05,7.168658,1.1
b620a81f,Misha Khare,8,A,2022-12,9671,9671,4,8.2272636e-05,8.285838,1.3
b620a81f,Jiya Tara,8,A,2023-01,10937,10937,1,8.2272636e-05,3.5524302,0.5
b620a81f,Jivika Kadakia,8,A,2023-02,11462,11462,2,8.2272636e-05,2.4889297,0.3
b620a81f,Alisha Chopra,8,A,2023-03,9126,9126,13,8.2272636e-05,5.2677035,0.8
b620a81f,Hazel Dhar,8,A,2023-04,3920,3920,6,8.2272636e-05,7.168658,1.1
b620a81f,Indranil Buch,8,A,2023-05,11442,11442,9,8.2272636e-05,9.117386,1.5
b620a81f,Yasmin Jayaraman,8,A,2023-06,5604,5604,3,8.2272636e-05,6.0190396,0.9
b620a81f,Lavanya Agarwal,8,A,2023-07,4075,4075,5,8.2272636e-05,5.3548727,0.8
b620a81f,Veer Dugar,8,A,2023-08,8097,8097,1,8.2272636e-05,3.1200666,0.4
b620a81f,Khushi Borde,8,A,2023-09,14625,14625,7,8.2272636e-05,4.3170547,0.6
b620a81f,Pari Bala,8,A,2023-10,11303,11303,3,8.2272636e-05,3.5159397,0.5
b620a81f,Faiyaz Borra,8,A,2023-11,9609,9609,3,8.2272636e-05,4.3170547,0.6
b620a81f,Jhanvi Mahal,8,A,2023-12,5222,5222,6,8.2272636e-05,4.2731385,0.6
b620a81f,Riaan Ganesh,8,A,2024-01,11589,11589,16,8.2272636e-05,8.437282,1.3
b620a81f,Nayantara Bhatt,8,A,2024-02,12317,12317,0,8.2272636e-05,7.168658,1.1
b620a81f,Raghav Garde,8,A,2024-03,3474,3474,10,8.2272636e-05,8.437282,1.3
b620a81f,Nirvi Chawla,8,A,2024-04,5846,5846,2,8.2272636e-05,4.2731385,0.6
b620a81f,Shlok Rajagopalan,8,A,2024-05,6158,6158,3,8.2272636e-05,5.220165,0.8
b620a81f,Riya Sant,8,A,2024-06,6288,6288,0,8.2272636e-05,1.8197818,0.2
b620a81f,Tushar Kunda,8,A,2024-07,3944,3944,2,8.2272636e-05,1.8197818,0.2
b620a81f,Yuvaan Soni,8,A,2024-08,7087,7087,4,8.2272636e-05,2.1138246,0.3
b620a81f,Hunar Bhat,8,A,2024-09,3541,3541,0,8.2272636e-05,2.1138246,0.3
b620a81f,Armaan Sarna,8,A,2024-10,10478,10478,4,8.2272636e-05,3.074433,0.4
b620a81f,Ranbir Kalla,8,A,2024-11,3828,3828,15,8.2272636e-05,6.0190396,0.9
b620a81f,Aarush Kadakia,8,A,2024-12,8904,8904,0,8.2272636e-05,6.0190396,0.9
b6315f40,Stuvan Din,3,B,2022-01,13271,13271,7,8.2272636e-05,6.9641366,1.1
b6315f40,Mahika Bains,3,B,2022-02,7994,7994,2,8.2272636e-05,4.4148674,0.7
b6315f40,Azad Sharaf,3,B,2022-03,13224,13224,14,8.2272636e-05,6.9979506,1.1
b6315f40,Anay Shukla,3,B,2022-04,4517,4517,9,8.2272636e-05,8.390333,1.3
b6315f40,Diya Bains,3,B,2022-05,3966,3966,24,8.2272636e-05,15.030479,2.4
b6315f40,Jiya Dhar,3,B,2022-06,9179,7639,35,0.99991775,41.585796,77.5
b6315f40,Alia Handa,3,B,2022-07,4472,4472,16,8.2272636e-05,12.952396,2.1
b6315f40,Aradhya Dutt,3,B,2022-08,11512,11512,0,8.2272636e-05,11.573202,1.9
b6315f40,Ivana Buch,3,B,2022-09,7009,7009,20,8.2272636e-05,10.941394,1.8
b6315f40,Jayesh Chandran,3,B,2022-10,9805,9805,1,8.2272636e-05,6.9641366,1.1
b6315f40,Yuvaan Madan,3,B,2022-11,7299,7299,20,8.2272636e-05,10.593011,1.7
b6315f40,Drishya Issac,3,B,2022-12,11020,11020,24,8.2272636e-05,11.500333,1.9
b6315f40,Sara Barad,3,B,2023-01,5623,5623,4,8.2272636e-05,11.364665,1.8
b6315f40,Kabir Dhar,3,B,2023-02,6341,5217,35,0.99991775,40.453716,77.3
b6315f40,Arnav Kibe,3,B,2023-03,10588,6937,50,0.99991775,40.25818,77.3
b6315f40,Gatik Raval,3,B,2023-04,11724,6732,35,0.99991775,38.38469,77.0
b6315f40,Jivika Kannan,3,B,2023-05,10727,10727,7,8.2272636e-05,12.88685,2.1
b6315f40,Stuvan Borah,3,B,2023-06,9619,9619,18,8.2272636e-05,12.432332,2.0
b6315f40,Ahana  Shah,3,B,2023-07,11498,9402,51,0.99991775,45.85686,78.2
b6315f40,Akarsh Luthra,3,B,2023-08,13897,13897,8,8.2272636e-05,12.581985,2.0
b6315f40,Advika Jhaveri,3,B,2023-09,10471,6069,36,0.99991775,48.617325,78.7
b6315f40,Gatik Sami,3,B,2023-10,5960,5960,0,8.2272636e-05,11.115343,1.8
b6315f40,Aradhya Anand,3,B,2023-11,8735,8735,0,8.2272636e-05,10.929007,1.8
b6315f40,Anya Kuruvilla,3,B,2023-12,10865,10865,29,8.2272636e-05,9.135917,1.5
b6315f40,Yuvaan Sodhi,3,B,2024-01,10606,6834,30,8.2272636e-05,29.442654,4.9
b6315f40,Advik Dutta,3,B,2024-02,8950,6738,32,0.99991775,51.196682,79.1
b6315f40,Rania Kulkarni,3,B,2024-03,7352,5276,55,0.99991775,47.39769,78.5
b6315f40,Adah Sharma,3,B,2024-04,9208,9208,2,8.2272636e-05,11.845852,1.9
b6315f40,Bhavin Barman,3,B,2024-05,5535,5535,5,8.2272636e-05,10.9459715,1.8
b6315f40,Ira Date,3,B,2024-06,12358,11418,49,0.99991775,38.951786,77.1
b6315f40,Advik Mandal,3,B,2024-07,8331,8331,4,8.2272636e-05,12.322243,2.0
b6315f40,Anay Dar,3,B,2024-08,5333,5333,24,8.2272636e-05,14.914516,2.4
b6315f40,Drishya Babu,3,B,2024-09,13135,13135,15,8.2272636e-05,11.084134,1.8
b6315f40,Onkar Krishnan,3,B,2024-10,4478,4478,1,8.2272636e-05,10.514198,1.7
b6315f40,Aradhya Balakrishnan,3,B,2024-11,11371,11371,7,8.2272636e-05,6.7947598,1.1
b6315f40,Hazel Taneja,3,B,2024-12,13973,13973,15,8.2272636e-05,6.7947598,1.1
b63cbed6,Ela Dara,5,A,2022-01,6868,6868,19,8.2272636e-05,19.401808,3.2
b63cbed6,Mohanlal Talwar,5,A,2022-02,8942,8942,3,8.2272636e-05,11.953172,1.9
b63cbed6,Nakul Sinha,5,A,2022-03,4627,4627,0,8.2272636e-05,7.1710567,1.1
b63cbed6,Aayush Deep,5,A,2022-04,14234,14234,4,8.2272636e-05,2.508876,0.3
b63cbed6,Ehsaan Mahajan,5,A,2022-05,9018,9018,13,8.2272636e-05,5.3572717,0.8
b63cbed6,Emir Bora,5,A,2022-06,11920,11920,0,8.2272636e-05,5.3572717,0.8
b63cbed6,Sana Kurian,5,A,2022-07,13564,13564,10,8.2272636e-05,7.2048693,1.1
b63cbed6,Ahana  Kumer,5,A,2022-08,8876,8876,13,8.2272636e-05,7.2048693,1.1
b63cbed6,Purab Ramesh,5,A,2022-09,3992,3992,6,8.2272636e-05,9.235622,1.5
b63cbed6,Divit Badal,5,A,2022-10,9523,9523,22,8.2272636e-05,12.333512,2.0
b63cbed6,Zeeshan Lall,5,A,2022-11,7520,7520,1,8.2272636e-05,9.235622,1.5
b63cbed6,Badal Saraf,5,A,2022-12,6109,6109,1,8.2272636e-05,8.288236,1.3
b63cbed6,Bhamini Bassi,5,A,2023-01,5001,5001,19,8.2272636e-05,7.1710567,1.1
b63cbed6,Kimaya Varty,5,A,2023-02,10450,10450,10,8.2272636e-05,10.913886,1.8
b63cbed6,Saanvi Virk,5,A,2023-03,4501,4501,17,8.2272636e-05,15.400685,2.5
b63cbed6,Ojas Handa,5,A,2023-04,13858,13858,8,8.2272636e-05,12.681895,2.1
b63cbed6,Neysa Raju,5,A,2023-05,6475,6475,4,8.2272636e-05,9.235622,1.5
b63cbed6,Khushi Sehgal,5,A,2023-06,13513,13513,25,8.2272636e-05,12.681895,2.1
b63cbed6,Kaira Deo,5,A,2023-07,13477,13477,24,8.2272636e-05,19.334488,3.2
b63cbed6,Shamik Butala,5,A,2023-08,12783,12783,17,8.2272636e-05,20.7295,3.4
b63cbed6,Ryan Chandra,5,A,2023-09,3349,3349,4,8.2272636e-05,15.400685,2.5
b63cbed6,Kimaya Saha,5,A,2023-10,3828,3828,13,8.2272636e-05,11.661138,1.9
b63cbed6,Elakshi Hora,5,A,2023-11,8464,8464,6,8.2272636e-05,7.2048693,1.1
b63cbed6,Raghav Kala,5,A,2023-12,6990,6990,1,8.2272636e-05,6.3319592,1.0
b63cbed6,Azad Sane,5,A,2024-01,5063,4324,37,0.99991775,35.272896,76.4
b63cbed6,Nirvi Kala,5,A,2024-02,6362,6362,2,8.2272636e-05,10.54836,1.7
b63cbed6,Hridaan Saraf,5,A,2024-03,4124,3601,45,0.99991775,49.727177,78.9
b63cbed6,Baiju Gera,5,A,2024-04,12080,12080,8,8.2272636e-05,12.432255,2.0
b63cbed6,Oorja Zacharia,5,A,2024-05,6394,6394,3,8.2272636e-05,12.439393,2.0
b63cbed6,Kabir Srinivas,5,A,2024-06,12607,12607,11,8.2272636e-05,7.1710567,1.1
b63cbed6,Onkar Bal,5,A,2024-07,6538,5661,30,8.2272636e-05,29.448006,4.9
b63cbed6,Anaya Cherian,5,A,2024-08,6817,6817,19,8.2272636e-05,12.843634,2.1
b63cbed6,Zara Dave,5,A,2024-09,8383,8383,24,8.2272636e-05,13.785057,2.2
b63cbed6,Eva Kale,5,A,2024-10,5417,5417,16,8.2272636e-05,12.843634,2.1
b63cbed6,Manikya Bose,5,A,2024-11,12764,12764,17,8.2272636e-05,12.439393,2.0
b63cbed6,Shamik Sawhney,5,A,2024-12,3046,3046,28,8.2272636e-05,12.76625,2.1
b6bc3c07,Bhamini Sawhney,3,E,2022-01,13562,13562,5,8.2272636e-05,5.288653,0.8
b6bc3c07,Kanav Karan,3,E,2022-02,12005,12005,20,8.2272636e-05,12.676815,2.1
b6bc3c07,Tarini Bhandari,3,E,2022-03,4198,4198,20,8.2272636e-05,15.306931,2.5
b6bc3c07,Dharmajan Mall,3,E,2022-04,7762,7762,7,8.2272636e-05,15.2635,2.5
b6bc3c07,Baiju D’Alia,3,E,2022-05,14004,14004,5,8.2272636e-05,11.38455,1.8
b6bc3c07,Misha Sharma,3,E,2022-06,4103,4103,5,8.2272636e-05,5.3772116,0.8
b6bc3c07,Romil Kamdar,3,E,2022-07,7107,7107,19,8.2272636e-05,9.243409,1.5
b6bc3c07,Hazel Upadhyay,3,E,2022-08,4608,4608,4,8.2272636e-05,9.243409,1.5
b6bc3c07,Kimaya Chowdhury,3,E,2022-09,6234,6234,2,8.2272636e-05,8.45962,1.3
b6bc3c07,Nakul Bumb,3,E,2022-10,14888,14888,1,8.2272636e-05,2.4809628,0.3
b6bc3c07,Charvi Thakkar,3,E,2022-11,12512,12512,7,8.2272636e-05,3.745962,0.6
b6bc3c07,Suhana Suri,3,E,2022-12,10982,10982,7,8.2272636e-05,5.288653,0.8
b6bc3c07,Devansh D’Alia,3,E,2023-01,8420,8420,22,8.2272636e-05,12.676815,2.1
b6bc3c07,Zeeshan Raj,3,E,2023-02,8851,8851,3,8.2272636e-05,11.38455,1.8
b6bc3c07,Samarth Mann,3,E,2023-03,5100,5100,5,8.2272636e-05,10.921673,1.8
b6bc3c07,Ojas Chauhan,3,E,2023-04,13998,13998,19,8.2272636e-05,8.45962,1.3
b6bc3c07,Aniruddh Johal,3,E,2023-05,13739,13739,20,8.2272636e-05,14.345912,2.3
